,animal,sessionid,trialnumber,trial_block,lotterymag,lotteryprob,surebetmag,rewardreceived,lotterychoice,lotteryoutcome,musdose,region,choiceout,deltaEV,normdeltaEV,pstate1,pstate2,pstate3
4779,2155,172451.0,25.0,25.0,8.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.2650010593310802,0.7336211798210603,0.0013777608478577521
4780,2155,172451.0,27.0,27.0,2.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.2836303258975079,0.7147700265365791,0.0015996475659157616
4781,2155,172451.0,28.0,28.0,32.0,0.5,3.0,384.0,1.0,1.0,0.0,ctrl,1.0,156.0,0.8666666666666667,0.2299829316521889,0.7680687146350815,0.001948353712732588
4782,2155,172451.0,29.0,29.0,16.0,0.5,3.0,192.0,1.0,1.0,0.0,ctrl,1.0,60.0,0.3333333333333333,0.17765112318235082,0.8200894946976186,0.002259382120031412
4783,2155,172451.0,32.0,32.0,4.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.12627456137976537,0.8711897540814928,0.0025356845387448897
4784,2155,172451.0,33.0,33.0,32.0,0.5,3.0,384.0,1.0,1.0,0.0,ctrl,1.0,156.0,0.8666666666666667,0.07346941286073409,0.9234709390407329,0.0030596480985312724
4785,2155,172451.0,34.0,34.0,8.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.0361823702323399,0.960580918948443,0.003236710819214188
4786,2155,172451.0,35.0,35.0,8.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.029904868114773955,0.9670981310525286,0.002997000832694265
4787,2155,172451.0,36.0,36.0,0.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-36.0,-0.2,0.018575246989526832,0.9781273295110657,0.0032974234994082073
4788,2155,172451.0,37.0,37.0,2.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.02052785029813765,0.9762420719858033,0.003230077716058344
4789,2155,172451.0,38.0,38.0,4.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.02044225287055235,0.9762943632728471,0.00326338385659788
4790,2155,172451.0,39.0,39.0,0.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-36.0,-0.2,0.02164425428549206,0.9753555501244561,0.0030001955900500464
4791,2155,172451.0,42.0,42.0,2.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.020549031823783176,0.9764782534778027,0.0029727146984108044
4792,2155,172451.0,43.0,43.0,4.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.017148186225248146,0.9796747229577004,0.0031770908170507474
4793,2155,172451.0,44.0,44.0,32.0,0.5,3.0,0.0,1.0,0.0,0.0,ctrl,-1.0,156.0,0.8666666666666667,0.011421986077487708,0.9849316779291862,0.0036463359933251505
4794,2155,172451.0,48.0,48.0,8.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.014843675361618925,0.9814037902440845,0.0037525343942947605
4795,2155,172451.0,50.0,2.0,4.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.016157351235210525,0.9798513356635279,0.003991313101259472
4796,2155,172451.0,51.0,3.0,2.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.015454113803181827,0.9803044334894354,0.004241452707385114
4797,2155,172451.0,53.0,5.0,0.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-36.0,-0.2,0.012646095423501692,0.9826969013188211,0.004657003257679726
4798,2155,172451.0,54.0,6.0,8.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.010450433166838649,0.9847828488577867,0.004766717975377433
4799,2155,172451.0,56.0,8.0,0.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-36.0,-0.2,0.0060927561309951,0.9888470345145708,0.005060209354433576
4800,2155,172451.0,58.0,10.0,32.0,0.5,3.0,384.0,1.0,1.0,0.0,ctrl,1.0,156.0,0.8666666666666667,0.007841494627571558,0.987175995598585,0.004982509773843627
4801,2155,172451.0,59.0,11.0,2.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.01981296646528852,0.9756303134280803,0.004556720106634882
4802,2155,172451.0,60.0,12.0,8.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.035576280496733406,0.9605726256981162,0.003851093805148073
4803,2155,172451.0,61.0,13.0,8.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.05734346644485211,0.9397757386528673,0.002880794902280946
4804,2155,172451.0,62.0,14.0,16.0,0.5,3.0,0.0,1.0,0.0,0.0,ctrl,-1.0,60.0,0.3333333333333333,0.07714211092966439,0.9206122476587363,0.0022456414115999235
4805,2155,172451.0,63.0,15.0,2.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.09602857028507965,0.9023620719870724,0.0016093577278456436
4806,2155,172451.0,64.0,16.0,0.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-36.0,-0.2,0.10820383908291857,0.8904414677758113,0.0013546931412698258
4807,2155,172451.0,66.0,18.0,4.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.11411820597661981,0.8845045528403763,0.0013772411830018968
4808,2155,172451.0,67.0,19.0,4.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.11911891251446433,0.8795698189423362,0.001311268543199505
4809,2155,172451.0,68.0,20.0,16.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,60.0,0.3333333333333333,0.11804346386723842,0.8804442596004167,0.0015122765323427627
4810,2155,172451.0,70.0,22.0,32.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,156.0,0.8666666666666667,0.11606180511256482,0.882304957247065,0.0016332376403666855
4811,2155,172451.0,71.0,23.0,16.0,0.5,3.0,0.0,1.0,0.0,0.0,ctrl,-1.0,60.0,0.3333333333333333,0.1079418057419016,0.8899457581686908,0.0021124360894103503
4812,2155,172451.0,72.0,24.0,8.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.09867619652916741,0.8986551848238622,0.0026686186469674186
4813,2155,172451.0,74.0,26.0,2.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.08758561477206105,0.9088974480498636,0.0035169371780734604
4814,2155,172451.0,75.0,27.0,32.0,0.5,3.0,0.0,1.0,0.0,0.0,ctrl,-1.0,156.0,0.8666666666666667,0.07460955696293874,0.920591739022341,0.0047987040147192
4815,2155,172451.0,76.0,28.0,16.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,60.0,0.3333333333333333,0.05967564270281287,0.9335955645769071,0.006728792720278921
4816,2155,172451.0,77.0,29.0,0.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-36.0,-0.2,0.037944501963724474,0.9514684372424914,0.010587060793780773
4817,2155,172451.0,78.0,30.0,0.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-36.0,-0.2,0.03460495730938477,0.9541826011931436,0.011212441497475098
4818,2155,172451.0,80.0,32.0,32.0,0.5,3.0,384.0,1.0,1.0,0.0,ctrl,1.0,156.0,0.8666666666666667,0.05000387860008152,0.9385562870064309,0.011439834393487313
4819,2155,172451.0,81.0,33.0,8.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.07197734704122036,0.9166238435439912,0.011398809414789154
4820,2155,172451.0,82.0,34.0,16.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,60.0,0.3333333333333333,0.053748723647246074,0.93449034364826,0.011760932704493758
4821,2155,172451.0,83.0,35.0,16.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,60.0,0.3333333333333333,0.058904148043012305,0.9294222803098899,0.011673571647095043
4822,2155,172451.0,84.0,36.0,4.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.06264119893332631,0.9255476775741557,0.011811123492519738
4823,2155,172451.0,86.0,38.0,2.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.07084868741141258,0.9174882507656152,0.01166306182297042
4824,2155,172451.0,87.0,39.0,4.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.07762126424808298,0.9104110782669225,0.011967657484994688
4825,2155,172451.0,88.0,40.0,32.0,0.5,3.0,384.0,1.0,1.0,0.0,ctrl,1.0,156.0,0.8666666666666667,0.08246511221696202,0.9044820732222799,0.013052814560761074
4826,2155,172451.0,90.0,42.0,8.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.09288047255923669,0.8932673496935214,0.013852177747239998
4827,2155,172451.0,92.0,43.0,2.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.09731500137078562,0.8863201477855221,0.01636485084369141
4828,2155,172451.0,95.0,45.0,32.0,0.5,3.0,0.0,1.0,0.0,0.0,ctrl,-1.0,156.0,0.8666666666666667,0.1079067332489055,0.8735161051070789,0.018577161644012578
4829,2155,172451.0,96.0,46.0,0.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-36.0,-0.2,0.11231385573770596,0.8642482995078442,0.023437844754451882
4830,2155,172451.0,97.0,47.0,4.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.11579734707506677,0.8548905499699112,0.029312102955020094
4831,2155,172451.0,99.0,1.0,16.0,0.5,3.0,192.0,1.0,1.0,0.0,ctrl,1.0,60.0,0.3333333333333333,0.1260717433586979,0.8390878502852238,0.03484040635607729
4832,2155,172451.0,101.0,3.0,16.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,60.0,0.3333333333333333,0.13537350902015738,0.8222879653607603,0.04233852561908067
4833,2155,172451.0,103.0,5.0,8.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.9999639562127994,2.538349923494544e-05,1.0660287967251652e-05
4834,2155,172451.0,104.0,6.0,0.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-36.0,-0.2,0.995763731110242,0.004228111905043113,8.15698471481273e-06
4835,2155,172451.0,105.0,7.0,0.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-36.0,-0.2,0.9940755445690024,0.005917441801824695,7.013629171953557e-06
4836,2155,172451.0,106.0,8.0,8.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.9948904045936882,0.005101934395127561,7.661011185797527e-06
4837,2155,172451.0,107.0,9.0,8.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.9862108834395698,0.013772826815594903,1.6289744834403498e-05
4838,2155,172451.0,109.0,11.0,8.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.9804300054249099,0.019550839925051976,1.9154650036758175e-05
4839,2155,172451.0,110.0,12.0,4.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.9774092345797017,0.02257188279211909,1.888262817955809e-05
4840,2155,172451.0,111.0,13.0,8.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.9806138077710627,0.01937468098744014,1.1511241498417891e-05
4841,2155,172451.0,112.0,14.0,32.0,0.5,3.0,0.0,1.0,0.0,0.0,ctrl,-1.0,156.0,0.8666666666666667,0.9866819709442951,0.013312332723965963,5.696331738116106e-06
4842,2155,172451.0,115.0,17.0,8.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.993307275420491,0.006687460886547846,5.263692962518412e-06
4843,2155,172451.0,116.0,18.0,16.0,0.5,3.0,192.0,1.0,1.0,0.0,ctrl,1.0,60.0,0.3333333333333333,0.9901018816234786,0.009890875007331273,7.243369189510646e-06
4844,2155,172451.0,117.0,19.0,16.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,60.0,0.3333333333333333,0.9893930298512346,0.010598313157655137,8.65699111200873e-06
4845,2155,172451.0,118.0,20.0,32.0,0.5,3.0,0.0,1.0,0.0,0.0,ctrl,-1.0,156.0,0.8666666666666667,0.9898037595078016,0.010182270225268093,1.3970266931236446e-05
4846,2155,172451.0,119.0,21.0,32.0,0.5,3.0,384.0,1.0,1.0,0.0,ctrl,1.0,156.0,0.8666666666666667,0.9742010761634463,0.025758139819429666,4.078401712401429e-05
4847,2155,172451.0,120.0,22.0,0.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-36.0,-0.2,0.9610994236046475,0.038828522407844186,7.205398750700437e-05
4848,2155,172451.0,121.0,23.0,32.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,156.0,0.8666666666666667,0.9510748924414797,0.04882751630287053,9.759125564828491e-05
4849,2155,172451.0,122.0,24.0,4.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.870493117728197,0.12925722443496976,0.0002496578368348722
4850,2155,172451.0,124.0,26.0,0.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-36.0,-0.2,0.7945645907129438,0.20504273584371585,0.00039267344334070016
4851,2155,172451.0,126.0,28.0,32.0,0.5,3.0,0.0,1.0,0.0,0.0,ctrl,-1.0,156.0,0.8666666666666667,0.7228216246186457,0.2766499282858031,0.0005284470955518551
4852,2155,172451.0,128.0,29.0,4.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.6367257226342137,0.36239382354810334,0.0008804538176837553
4853,2155,172451.0,129.0,30.0,0.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-36.0,-0.2,0.5552689668509667,0.4435143297342106,0.001216703414822176
4854,2155,172451.0,131.0,32.0,2.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.5016883895553459,0.49698962668336893,0.0013219837612844685
4855,2155,172451.0,134.0,35.0,4.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.4502898968154634,0.5482462646981545,0.0014638384863814205
4856,2155,172451.0,135.0,36.0,4.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.4007564397825562,0.5975940900222491,0.0016494701951945629
4857,2155,172451.0,136.0,37.0,16.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,60.0,0.3333333333333333,0.3700130103340859,0.628389596014341,0.0015973936515729218
4858,2155,172451.0,138.0,38.0,0.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-36.0,-0.2,0.34061210673917425,0.6578824826709999,0.0015054105898265238
4859,2155,172451.0,139.0,39.0,4.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.32513318832414984,0.6736816584789376,0.0011851531969138316
4860,2155,172451.0,140.0,40.0,32.0,0.5,3.0,384.0,1.0,1.0,0.0,ctrl,1.0,156.0,0.8666666666666667,0.3018146187215804,0.6970559522813072,0.0011294289971128999
4861,2155,172451.0,141.0,41.0,2.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.32716409246862077,0.6720119481739768,0.0008239593574029861
4862,2155,172451.0,142.0,42.0,16.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,60.0,0.3333333333333333,0.3445041174722831,0.654779609390844,0.0007162731368742765
4863,2155,172451.0,143.0,43.0,2.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.3544833901015088,0.6447577750209372,0.0007588348775553265
4864,2155,172451.0,145.0,45.0,2.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.36527666468684844,0.6339986431393805,0.0007246921737719937
4865,2155,172451.0,146.0,46.0,2.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.3756771961167772,0.6236020291030365,0.0007207747801846121
4866,2155,172451.0,147.0,47.0,2.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.3866876794741851,0.6126230921594483,0.0006892283663657189
4867,2155,175629.0,2.0,2.0,4.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.39741545976264625,0.6018988218214322,0.0006857184159209781
4868,2155,175629.0,3.0,3.0,2.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.42180158756363617,0.5776849954816167,0.000513416954747004
4869,2155,175629.0,4.0,4.0,0.0,0.5,3.0,0.0,1.0,1.0,0.0,ctrl,1.0,-36.0,-0.2,0.5560479450131509,0.44369493672749966,0.0002571182593484745
4870,2155,175629.0,8.0,8.0,0.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-36.0,-0.2,0.6674702950234823,0.332384890279659,0.00014481469685942642
4871,2155,175629.0,9.0,9.0,16.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,60.0,0.3333333333333333,0.7849188436200311,0.21502860770212148,5.254867784779638e-05
4872,2155,175629.0,10.0,10.0,8.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.9571126014430125,0.0428564411420143,3.0957414971700105e-05
4873,2155,175629.0,11.0,11.0,2.0,0.5,3.0,0.0,1.0,0.0,0.0,ctrl,-1.0,-24.0,-0.13333333333333333,0.9843838350831862,0.015588775696837571,2.738921997527346e-05
4874,2155,175629.0,12.0,12.0,4.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.9862006800396795,0.01376823243438841,3.108752593345677e-05
4875,2155,175629.0,13.0,13.0,8.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.9705213028434106,0.029416413656997643,6.228349959184291e-05
4876,2155,175629.0,14.0,14.0,32.0,0.5,3.0,0.0,1.0,0.0,0.0,ctrl,-1.0,156.0,0.8666666666666667,0.9579920642062225,0.041920088501015945,8.784729276142891e-05
4877,2155,175629.0,15.0,15.0,4.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.9537586288680397,0.046152083690970555,8.928744098842933e-05
4878,2155,175629.0,16.0,16.0,32.0,0.5,3.0,0.0,1.0,0.0,0.0,ctrl,-1.0,156.0,0.8666666666666667,0.9524433900729077,0.04746832052019836,8.828940689228635e-05
4879,2155,175629.0,17.0,17.0,16.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,60.0,0.3333333333333333,0.9540372190842579,0.045876486822192315,8.629409355118546e-05
4880,2155,175629.0,18.0,18.0,2.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.9183918755837954,0.08148440604926808,0.00012371836693764432
4881,2155,175629.0,24.0,24.0,0.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-36.0,-0.2,0.8769993863894759,0.12278728730252705,0.00021332630799853774
4882,2155,175629.0,25.0,25.0,0.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-36.0,-0.2,0.8378404552298296,0.1618315813707366,0.0003279633994329144
4883,2155,175629.0,26.0,26.0,32.0,0.5,3.0,384.0,1.0,1.0,0.0,ctrl,1.0,156.0,0.8666666666666667,0.8007157655501772,0.19879595537193415,0.0004882790778880588
4884,2155,175629.0,27.0,27.0,4.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.7798267581517218,0.21962785066488374,0.0005453911833944316
4885,2155,175629.0,30.0,30.0,0.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-36.0,-0.2,0.761540614470503,0.23783957639745054,0.0006198091320466097
4886,2155,175629.0,31.0,31.0,16.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,60.0,0.3333333333333333,0.7457444407943847,0.25353797151383645,0.0007175876917785776
4887,2155,175629.0,32.0,32.0,32.0,0.5,3.0,384.0,1.0,1.0,0.0,ctrl,1.0,156.0,0.8666666666666667,0.7323406879604738,0.2668116708346072,0.0008476412049180186
4888,2155,175629.0,34.0,34.0,8.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.7577729487394026,0.24167343322740029,0.0005536180331962474
4889,2155,175629.0,35.0,35.0,16.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,60.0,0.3333333333333333,0.777661258368442,0.22190224164067343,0.0004364999908835381
4890,2155,175629.0,38.0,38.0,4.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.813698910179209,0.18600943960027663,0.0002916502205154265
4891,2155,175629.0,39.0,39.0,16.0,0.5,3.0,192.0,1.0,1.0,0.0,ctrl,1.0,60.0,0.3333333333333333,0.8529225473581632,0.14687984742217142,0.00019760521966628107
4892,2155,175629.0,40.0,40.0,2.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.8942957907524635,0.10554703781252271,0.00015717143501496866
4893,2155,175629.0,41.0,41.0,8.0,0.5,3.0,0.0,1.0,0.0,0.0,ctrl,-1.0,12.0,0.06666666666666667,0.929652414378064,0.07017494390683583,0.00017264171509897945
4894,2155,175629.0,42.0,42.0,2.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.9237964169966977,0.07598266198132744,0.00022092102197581226
4895,2155,175629.0,43.0,43.0,4.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.9207113588318123,0.07900347792814386,0.0002851632400439208
4896,2155,175629.0,44.0,44.0,2.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.9161656986898133,0.08338278304459527,0.00045151826558980317
4897,2155,175629.0,45.0,45.0,0.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-36.0,-0.2,0.9138366405041831,0.08544814914932,0.0007152103464974849
4898,2155,175629.0,46.0,46.0,8.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.9098603703911714,0.08884507805828046,0.0012945515505466713
4899,2155,175629.0,47.0,47.0,16.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,60.0,0.3333333333333333,0.9088276203063911,0.0891472714111936,0.002025108282416262
4900,2155,175629.0,48.0,48.0,32.0,0.5,3.0,0.0,1.0,0.0,0.0,ctrl,-1.0,156.0,0.8666666666666667,0.9105224377193254,0.0864283286664596,0.0030492336142138128
4901,2155,175629.0,49.0,1.0,16.0,0.5,3.0,192.0,1.0,1.0,0.0,ctrl,1.0,60.0,0.3333333333333333,0.971907698270275,0.026995427030165293,0.0010968746995664
4902,2155,175629.0,50.0,2.0,16.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,60.0,0.3333333333333333,0.9712749011713075,0.028143688540391353,0.0005814102882979043
4903,2155,175629.0,51.0,3.0,32.0,0.5,3.0,0.0,1.0,0.0,0.0,ctrl,-1.0,156.0,0.8666666666666667,0.9736131921428202,0.026140908862656177,0.00024589899452501647
4904,2155,175629.0,52.0,4.0,2.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.9763069024245389,0.02358537446818214,0.00010772310727900832
4905,2155,175629.0,53.0,5.0,32.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,156.0,0.8666666666666667,0.9818096115076227,0.018155253708816044,3.5134783557945184e-05
4906,2155,175629.0,56.0,8.0,8.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.9877409763838059,0.012247466714321238,1.155690187555261e-05
4907,2155,175629.0,59.0,11.0,8.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.9964817770767341,0.0035110388706222576,7.1840526462280415e-06
4908,2155,175629.0,60.0,12.0,4.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.996789903234758,0.00320329051220775,6.806253027862668e-06
4909,2155,175629.0,61.0,13.0,4.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.9997203086347403,0.0002699400961530504,9.751269106042782e-06
4910,2155,175629.0,63.0,15.0,4.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-12.0,-0.06666666666666667,0.9347324054823929,0.06510400168876734,0.00016359282883428452
4911,2155,175629.0,64.0,16.0,2.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.8747476493079528,0.12494942922215586,0.00030292146989085853
4912,2155,175629.0,65.0,17.0,0.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-36.0,-0.2,0.8193519153221228,0.18022489822304297,0.00042318645483999177
4913,2155,175629.0,66.0,18.0,2.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,-24.0,-0.13333333333333333,0.7660110063211936,0.2333900309983525,0.0005989626804594743
4914,2155,175629.0,67.0,19.0,8.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.7690609657967953,0.23034843427254134,0.0005905999306637335
4915,2155,175629.0,68.0,20.0,32.0,0.5,3.0,384.0,1.0,1.0,0.0,ctrl,1.0,156.0,0.8666666666666667,0.7848876544196177,0.2145912593632381,0.0005210862171473468
4916,2155,175629.0,69.0,21.0,16.0,0.5,3.0,192.0,1.0,1.0,0.0,ctrl,1.0,60.0,0.3333333333333333,0.8157060143389328,0.18387754379247515,0.0004164418685988887
4917,2155,175629.0,70.0,22.0,32.0,0.5,3.0,384.0,1.0,1.0,0.0,ctrl,1.0,156.0,0.8666666666666667,0.8484442730912543,0.1511758393945105,0.00037988751423307336
4918,2155,175629.0,71.0,23.0,8.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.829135084883097,0.17048127343791625,0.0003836416789802491
4919,2155,175629.0,73.0,25.0,8.0,0.5,3.0,36.0,0.0,0.0,0.0,ctrl,0.0,12.0,0.06666666666666667,0.8117157965198568,0.1878610430827086,0.0004231603974297058
4920,2155,175629.0,74.0,26.0,32.0,0.5,3.0,384.0,1.0,1.0,0.0,ctrl,1.0,156.0,0.8666666666666667,0.7972419695748806,0.2023094390985602,0.00044859132655632633
4921,2155,175629.0,75.0,27.0,0.0,0.5,3.0,36.0,0.0,1.0,0.0,ctrl,0.0,-36.0,-0.2,0.7844920431415029,0.21499059326660472,0.000517363591898109
